Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,1,0
3,6,0,1,10,1,-1
3,5,0,1,10,2,-1
3,4,0,1,8,2,-1
3,3,0,1,9,2,-1
3,2,0,1,7,2,-1
3,1,0,1,6,2,-1
3,0,0,1,4,2,-1
0,0,1,1,3,2,-1
2,0,0,1,2,2,-1
1,1,0,1,2,0,-1
0,1,1,1,1,0,-1
0,1,2,1,1,1,-1
0,1,3,1,1,0,-1
0,1,4,1,2,1,-1
0,1,5,1,2,2,-1
0,1,6,1,2,3,-1
0,1,7,1,2,4,-1
0,1,8,1,2,6,-1
0,1,9,1,2,7,-1
0,1,10,1,3,8,-1
0,1,11,1,3,10,-1
1,2,11,1,2,10,-1
0,2,12,1,2,11,-1
0,2,13,1,3,12,-1
0,2,14,1,2,13,-1
1,3,14,1,3,13,-1
1,4,14,1,4,13,-1
1,5,14,1,5,13,-1
1,6,14,1,6,14,-101
1,6,14,1,6,14,-101
